,title,view
14009,오늘/NNG 영화/NNG 두/MM 편/NNB 보/VV 기/ETN ㄹ/JKO 완전/NNG 잘/MAG 하/XSV ㄴ/ETM 거/NNB 같/VA 아요/EF ./SF,988
14010,토르/NNP 시리즈/NNG 중/NNB 가장/MAG 좋아하/VV 는/ETM 장면/NNG ㅎ/NNG ㅎ/NNG,1107
14011,위대/XR 하/XSA ㄴ/ETM 쇼맨/NNG 어떻/VA ㄴ가요/EF ?/SF,876
14012,이/MM 배우/NNG 이름/NNG 알/VV 시/EP 는/ETM 분/NNG ?/SF,1228
14013,오늘/NNG 아카데미/NNG 후보/NNG 발표/NNG 하/XSV 는/EF 데/EC .../SE,2184
14014,시사회/NNG 에/JKB 당첨/NNG 되/XSV ㄴ/ETM 줄/NNB 을/JKO 모르/VV 았/EP 네요/EC,728
14015,판타스틱/NNG 우/VV 멀/VA ㄴ/ETM 시사/NNG 후기/NNG,334
14016,판타스틱/NNG 우/VV 멀/VA ㄴ/ETM 익무/NNG 시사/NNG 보/VV 고/EC 나오/VV 았/EP 습니다/EC,340
14017,./SF,534
14018,현재/MAG 예매/NNG 율/XSN 보/VV 니/EF ..../SE,679
14019,[/SS 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG ]/SS 100/SN 만/NR 관객/NNG 돌파/NNG,700
14020,[/SS 어벤저스/NNP ]/SS 코믹콘/NNG 미/XPN 공개/NNG 포스터/NNG 모음/NNG,941
14021,TV/SL 로/JKB 영화/NNG 보/NNG 시/EP 는/ETM 분/NNB 들/XSN 이/JKS 많/VA 은/ETM 듯/NNB 하/XSA 네요/EC ㅎ/NNG,787
14022,이번/NNG 주/NNG 에/JKB 보/VV ㄹ/ETM 예정/NNG 이/VCP ㄴ/ETM 영화/NNG 들/XSN,484
14023,이/MM 영화/NNG 알/VV 시/EP 는/ETM 분/NNB 계/VV 신/NNG 가요/EF ?/SP ㅎㅎ/NNG,873
14024,두/MM 개/NNB 의/JKG 사랑/NNG 포티/NNG 용/XSN 이미지/NNG 만들/VV 었/EP 어요/EC ~/SO,447
14025,늦/VA 었/EP 지만/EC 2017/SN IMAX/SL 경품/NNG 수령/NNG 하/XSV 였/EP 습니다/EF ./SF,997
14026,혹시/MAG 익무/NNG 분/NNB 들/XSN 중/NNB 이/MM 만화/NNG 알/VV 시/EP 는/ETM 분/NNB 계시/VV 나요/EF ?/SF,775
14027,두/MM 개/NNB 의/JKG 사랑/NNG 은/JX 아트/NNG 포스터/NNG 같/VA 은/ETM 것/NNB 이/JKS 없/VA 을까요/EF ?/SF,385
14028,포토티켓/NNG 이미지/NNG 수정/NNG 부탁/NNG 드리/VV 어도/EC 되/VV ㄹ까요/EF ?/SF,751
14029,메가박스/NNG 이벤트/NNG 있/VV 지/EC 않/VX 았/EP 나요/EF ?/SF,866
14030,(/SS 스포/NNG O/SL )/SS 위대/XR 하/XSA ㄴ/ETM 쇼맨/NNG 질문/NNG 이/VCP 요/EF !/SF,467
14031,이번/NNG 아카데미/NNG 한국/NNP 시간/NNG 으로/JKB 몇/MM 시/NNB 이/VCP ㄹ까요/EF ?/SF,711
14032,이/MM 영화/NNG 도/JX 극장/NNG 개봉/NNG 하/XSV 네요/EF ./SF jpg/SL,907
14033,오늘/NNG 3/SN 연속/NNG 성공/NNG 하/XSV 였/EP 네요/EC,1666
14034,오늘/NNG 포토티켓/NNG 을/JKO 가/VV ㄴ/ETM 만/NNB 에/JKB 뽑/VV 아/EC 보/VV 았/EP 습니다/EF !/SF,671
14035,포토티켓/NNG 관련/NNG 질문/NNG 이/VCP 요/EC ~/SO,652
14036,이거/NP 이/VCP 면/EC 성공/NNG 이/VCP ㄴ가요/EF ?/SF,513
14037,성공/NNG 하/XSV 였/EP 네요/EC,246
14038,성공/NNG 하/XSV 였/EP 습니다/EC ㅎ/NNG ㅎ/NNG,237
14039,성공/NNG !/SF,287
14040,아트/NNG 나/NNP 이/VCP ㄴ/ETM 0/SN 관/NNB 좌석/NNG 질문/NNG,1362
14041,"'/SS 지금/MAG ,/SP 만나/VV 러/EC 가/VV ㅂ니다/EC '/SS 재/XPN 개봉/NNG 메인/NNG 예고편/NNG",452
14042,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 재밌/VA 나요/EF ?/SF,864
14043,익무/NNG 시사회/NNG 로/JKB 올라오/VV 았/EP 네요/EF !/SF,538
14044,한/MM 익무인/NNG 이/JKS 좋아하/VV 시/EP ㄹ/ETM 시사/NNG 소식/NNG !/SF,3571
14045,블랙/NNG 팬서/NNG 2/SN 월/NNB 5/SN 일/NNB 내한/NNG 확정/NNG,2256
14046,[/SS 블/NNG 랙/NNP 팬서/NNG ]/SS 감독/NNG -/SS 블랙/NNG 팬서/NNG 는/JX 마블/NNP 의/JKG 제임스/NNP 본/NNG 드/NNP 다/EC,2343
14047,[/SS 스타워즈/NNP 라스트/NNG 제다이/NNP ]/SS 북미/NNP 6/SN 억/NR 돌파/NNG,591
14048,CGV/SL 에서/JKB 이벤트/NNG 당첨/NNG 발표/NNG 를/JKO 안/MAG 하/VV ㄴ/ETM 것/NNB 같/VA 습니다/EF ./SF ./SE,1662
14049,개인/NNG 적/XSN 으로/JKB 좋아하/VV 는/ETM 애니메이션/NNG 오프닝/NNG 입/VV 니다/EC,653
14050,블랙/NNG 팬/NNG 서/JKB 용아맥/NNG 에서/JKB 꼭/MAG 보/VV 고/EC 싶/VX 네요/EF !/SF,807
14051,위대/XR 하/XSA ㄴ/ETM 쇼맨/NNG 오늘/NNG 로/JKB 11/SN 차/NNB 를/JKO 찍/VV 었/EP 네요/EF .../SE,591
14052,그러/VV 어도/EC '/SS 내한/NNG '/SS 하/VV 면/EC 이/MM 분/NNB 이/VCP 죠/EF ?/SF,2320
14053,주말/NNG 마/NNP 블/NNG 영화/NNG 시리즈/NNG 를/JKO 다시/MAG 보/VV 았/EP 습니다/EC,674
14054,오늘/NNG 생일/NNG 이/VCP ㄴ데/EC 뭐/NP 이/VCP ㄴ가/EC 하/VV ㄹ/ETM 만/NNB 하/XSA ㄴ/ETM 것/NNB 이/JKS 없/VA 을까요/EF .../SE,734
14055,오늘/NNG TV/SL 에서/JKB 재밌/VA 는/ETM 영화/NNG 많이/MAG 하/XSV 네요/EC ㅎ/NNG ㅎ/NNG,706
14056,오늘/NNG 제/NP 가/JKS 극장/NNG 에서/JKB 보/VV ㄹ/ETM 영화/NNG 는/JX ./SF ../SE jpg/SL,529
14057,영화/NNG 취소/NNG 화/NNG 나/VV 네/NNG 요/EC,5122
14058,‘/SS 블레이드/NNG 러너/NNP 2049/SN ’/SS 팬/NNG 포스터/NNG 들/XSN,575
14059,메가박스/NNG 코엑스/NNP 상영/NNG 관/NNP 질문/NNG 이/VCP ㅂ니다/EC,558
14060,메/NNP 가/NNG 박/NNP 스/NNG 는/JX 주말/NNG 에/JKB 포인트/NNG 못/MAG 쓰/VV 는/ETM 것/NNB 이/JKS 아쉽/VA 기/ETN ㄴ/JX 하/VX 네요/EC,732
14061,지금/MAG 보/VV 고/EC 있/VX 었/EP 던/ETM 저/NP 의/JKG 인생/NNG 영화/NNG .../SE,1082
14062,2018/SN 년/NNB 은/JX 속편/NNG 의/JKG 해/NNG 이/VCP ㄴ/ETM 것/NNB 같/VA 네요/EC ㅋㅋ/NNG,1120
14063,저/NP 의/JKG 이번/NNG 주/NNG 일정/NNG 도/JX 끝나/VV 았/EP 네요/EC,308
14064,(/SS 스포/NNG )/SS 뒤늦/VA 은/ETM &/SW lt/SL ;/SP 1987/SN &/SW gt/SL ;/SP 후기/NNG,332
14065,[/SS 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG ]/SS 보/VV 았/EP 습니다/EC,551
14066,고민/NNG 이/VCP ㅂ니다/EC 여러분/NP ..../SE,1995
14067,[/SS 레디/NNG 플레이어/NNG 원/NNG ]/SS 포토/NNG 티켓/NNG 이미지/NNG,10050
14068,무대인사/NNG 질문/NNG 이/VCP 요/EC,509
14069,그것/NP 만/JX 이/JKS 포티/NNG 포/NNP 토/NNG 티켓/NNG 수정/NNG 부탁/NNG 드리/VV 어요/EC ㅠ/NNG,843
14070,2/SN 월/NNB 까지/JX 개봉/NNG 하/XSV ㄹ/ETM 영화/NNG 중/NNB 에/JKB 기대/NNG 하/XSV ㄹ/ETM 개봉/NNG 하/XSV ㄹ/ETM 영화/NNG 는/JX 뭐/NP 가/JKS 있/VV 을까요/EF ?/SF,703
14071,3/SN 월/NNB 에/JKB 개봉/NNG 하/XSV ㄹ/ETM 것/NNB 같/VA 은/ETM 한국/NNP 영화/NNG 들/XSN,1399
14072,개봉/NNG 10/SN 주년/NNB 되/XSV ㄴ/ETM 한국/NNP 영화/NNG 10/SN 편/NNB,1030
14073,[/SS 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG ]/SS 보러오/VV 았/EP 어요/EF !/SF,341
14074,./SF,343
14075,영화/NNG '/SS 7/SN 년/NNB 의/JKG 밤/NNG '/SS 이/MM 드디어/MAG 개봉/NNG 을/JKO 하/VV 기/ETN ㄴ/JX 하나/NR 보/VV 아요/EC,1151
14076,뭐/NP 이/VCP 라고/EC 하/VV 는/ETM 거/NNB 아니/VCN 지만/EC ...../SE,1007
14077,'/SS 그것/NP '/SS 스틸북/NNG 오/VV 았/EP 네요/EF ./SF,960
14078,"‘/SS 플로리다/NNP 프로젝트/NNG ’/SS ,/SP 3/SN 월/NNB 7/SN 일/NNB 개봉/NNG 확정/NNG",1216
14079,다음/NNG 주/NNG 는/JX .../SE,435
14080,현재/MAG 예매/NNG 율/XSN,676
14081,카메라/NNG 님/XSN 나누/VV ㅁ/ETN 굿즈/NNG 인증/NNG 샷/NNG,451
14082,네/IC 이버/NNP 영화/NNG 평점/NNG 사라지/VV 었/EP 나요/EF ?/SF,1496
14083,올/MM 더/MAG 멀/VA 니/NNG 보러오/VV 았/EP 습니다/EC,345
14084,주말/NNG 에/JKB 보/VV ㄹ/ETM 영화/NNG 가/JKS 없/VA 네요/EC ㅠ/NNG ./SF ㅠ/NNG,501
14085,CGV/SL 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 1/SN +/SW 1/SN 열리/VV 었/EP 어요/EC,755
14086,이런/MM 말/NNG 도/JX 안/MAG 되/XSV 는/ETM ..../SE,471
14087,블루레이/NNP 고민/NNG 되/VV 네요/EF ./SF ./SE,1292
14088,블라인드/NNG 시사/NNG 에/JKB 대하/VV ㄴ/ETM 질문/NNG,627
14089,이거/NP ㄴ/JX 언제/MAG 개봉/NNG 하/XSV ㄹ까요/EF ?/SF ./SP jpg/SL,1050
14090,시사회/NNG 못/MAG 가/VV ㄴ/ETM 거/EC 처음/NNG 이/VCP 네요/EC,601
14091,블랙/NNG 팬/NNG 서/JKB 팬아트/NNG 이벤트/NNG 진행/NNG 중/NNB 이/VCP ㅂ니다/EF .../SE 참여/NNG 하/XSV 시/EP 어요/EF .../SE,764
14092,지금/MAG 저/NP 의/JKG 좌석/NNG 상황/NNG !/SF !/SF !/SF,1549
14093,./SF,2197
14094,cgv/SL 이벤트/NNG 당첨/NNG 되/XSV 었/EP 어요/EC,2581
14095,[/SS 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG ]/SS 보/VV 고/EC 오/VV 았/EP 어요/EF !/SF,576
14096,제/NP 가/JKS 한/MM 번/NNB 수령/NNG 하/XSV 여/EC 보/VX 겠/EP 습니다/EF ./SF,750
14097,'/SS 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG '/SS 한/MM 줄/NNB 평/NNG ./SF,1490
14098,'/SS 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG '/SS 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,517
14099,역시/MAG 포티/NNG 는/JX 용산/NNP !/SF,1024
14100,이번/NNG 주/NNG 개봉/NNG 영화/NNG !/SF,579
14101,요즘/NNG 블루레이/NNP 플레이어/NNG 를/JKO 살/VV ㄹ/ETM 필요/NNG 는/JX 없/VA 나/EC 생각/NNG 하/XSV 네요/EC,971
14102,[/SS 원/IC 더/NNP ]/SS 를/JKO N/SL 차/NNG 하/VV 며/EC 들/VV ㄴ/ETM 생각/NNG 및/MAG 수/NNG 이/VCP 다/EF ./SF ./SE,759
14103,[/SS 스타워즈/NNP 라스트/NNG 제다이/NNP ]/SS 감독/NNG 이/JKS 생각/NNG 하/XSV 였/EP 던/ETM 원래/NNG 엔딩/NNG 장면/NNG (/SS 스포/NNG )/SS,2664
14104,내일/NNG 이/JKS 너무/MAG 기다리/VV 어/EC 지/VX 네요/EF !/SF,456
14105,골든/NNG 에/IC 그/MM 기획전/NNG 토르/NNP ../SF,1182
14106,오늘/NNG 블라인드/NNG 후기/NNG,2735
14107,코/NNP 코/NNG 후기/NNG (/SS 약스포/NNG )/SS,380
14108,오랜만/NNG 에/JKB 보/VV 는/ETM 저/NNP 스/NNG 티스/NNP 리그/NNG 단체/NNG 사진/NNG,656
14109,cgv/SL 포토티켓/NNG 질문/NNG 좀/MAG 드리/VV 어요/EC ~/SO,841
14110,이런/MM 영화/NNG 가/JKS 있/VV 네요/EC,830
14111,코/NNP 코/NNG 보러/VV 오/VX 았/EP 는데/EC,366
14112,코/NNP 코/NNG 보러오/VV 았/EP 습니다/EC,335
14113,원/NNG 더/MAG 가/VV 아/EC 너무/MAG 좋/VA 아서/EC 살/VV ㄴ/ETM 것/NNB 들/XSN !/SF,862
14114,포토티켓/NNG 뽑/VV 는/ETM 분/NNB 들/XSN 만/JX 보/VV 시/EP 어요/EF !/SF !/SF,1914
14115,[/SS 라/NNG 스트/NNP 제다이/NNP ]/SS 감독/NNG 이/JKS 가장/MAG 궁금/XR 하/XSA 였/EP 던/ETM 관객/NNG 반응/NNG 장면/NNG (/SS 스포/NNG )/SS,1569
14116,./SF,1139
14117,느낌/NNG 이/JKS 안/MAG 좋/VA 네요/EF .../SE jpg/SL,4047
14118,드디어/MAG 내일/NNG 이/VCP 네요/EF .../SE,997
14119,씨/NNG 집/NNG 압/NNP 구/NNG 정/NNP 이벤트/NNG,1340
14120,4/SN 년/NNB 만/NNB 에/JKB 별점/NNG 5/SN 개/NNB 로/JKB 올리/VV 어/EC 버리/VX ㄴ/ETM 영화/NNG,1232
14121,1987/SN 제/NNG 일/NR 궁금/XR 하/XSA ㄴ/ETM 것/NNB !/SF !/SE !/SF !/SF,691
14122,여자/NNG 애/NNG 랑/JC 무슨/MM 영화/NNG 보/VV ㄹ까요/EF ?/SF,2700
14123,20/SN 년/NNB 전/NNG 이병헌/NNP ./SP jpg/SL,1312
14124,오늘/NNG 위대/XR 하/XSA ㄴ/ETM 쇼맨/NNG 3/SN 번/NNB 관람/NNG 하/XSV 러/EC 오/VV 았/EP 어요/EF !/SF,482
14125,코/NNP 코/NNG 보/VV 고/EC 오/VV 았/EP 어요/EF !/SF !!/SF (/SS 노스포/NNP )/SS,419
14126,블라인드/NNG 시사회/NNG 에서/JKB 보/VV ㄴ/ETM 가장/MAG 안/MAG 좋/VA 은/ETM 영화/NNG 가/JKS 뭐/NP 이/VCP 었/EP 나요/EF ?/SF ㅎ/NNG ㅎ/NNG,2641
14127,"[/SS 지금/MAG ,/SP 만나/VV 러/EC 가/VV ㅂ/EF 니/EC 다/EF ]/SS 재/XPN 개봉/NNG 포스터/NNG",1969
14128,[/SS 두/MM 개/NNB 의/JKG 사랑/NNG ]/SS 1/SN 만/NR 관객/NNG 돌파/NNG,433
14129,최근/NNG 의/JKG 영화/NNG 음악/NNG 3/SN 개/NNB 가/JKS 너무/MAG 좋/VA 네요/EC,1211
14130,1987/SN 코/NNP 코/NNG 둘/NR 다/MAG 너무/MAG 좋/VA 은/ETM 작품/NNG 이/VCP 네/XSN 요/EC (/SS 스포/NNG 없/VA 음/ETN )/SS,403
14131,"이병헌/NNP ,/SP 한국/NNP 에/JKB 는/JX 좋/VA 은/ETM 배우/NNG 들/XSN 이/JKS 많/VA 은/ETM 것/NNB 같/VA 다/EC",1643
14132,어/NNG 벤/NNP 져스/NNG 용아맥/NNG 이/VCP 요/EF ..../SE,4610
14133,"[/SS 고/NNG 스트/NNP 스토리/NNG ]/SS 간단/NNG 후기/NNG ,/SP 궁금/XR 하/XSA ㄴ/ETM 점/NNG (/SS 보신분/NNG 만/JX !/SF !/SF )/SS",1935
14134,1987/SN 굿즈/NNG 당첨/NNG 되/XSV 었/EP 어요/EC ^/SW ^/SW,1876
14135,오늘/NNG 제/NP 가/JKS 좋아하/VV 는/ETM 배우/NNG 의/JKG 생일/NNG 이/VCP ㅂ니다/EF ./SF :/SP )/SS,997
14136,영화/NNG [/SS 1987/SN ]/SS 스포/NNG !/SF,569
14137,8/SN 년/NNB 만/NNB 에/JKB 개봉/NNG 하/XSV 는/ETM 영화/NNG,6888
14138,예고편/NNG 으로/JKB 만/JX 보/VV 았/EP 을/ETM 때/NNG 는/JX 지금/NNG 이/JKS 더/MAG 좋/VA 아/EC 보이/VV 네요/EC,905
14139,1987/SN 질문/NNG 있/VV 습니다/EC (/SS 스포/NNG )/SS,481
14140,코/NNP 코/NNG 2/SN 차/NNG 추천/NNG 하/XSV 여/EC 주/VX 시/EP 어요/EF ./SF ./SF,461
14141,이/MM 뱃지/NNG 속/NNG 의/JKG 장면/NNG 무슨/MM 영화/NNG 이/VCP ㄴ지/EC 알/VV 시/EP 나요/EF ?/SF,1213
14142,[/SS 신/NNG 과/JKB 함께/MAG ]/SS 흥행/NNG 역대/NNG 9/SN 위/NNB,1055
14143,메가박스/NNG 이상/NNG 하/XSA ㅂ니다/EF .../SE,911
14144,1987/SN 새롭/VA ㄴ/ETM 포스터/NNG !/SF !/SF !/SF,2307
14145,1987/SN 몇/MM 회/NNB 까지/JX 보/VV 시/EP 었/EP 나요/EF ?/SF ?/SF ?/SF,682
14146,12/SN 월/NNB 에/JKB 보/VV ㄴ/ETM 영화/NNG 포티/NNG 로/JKB 뽑/VV 아/EC 오/VV 았/EP 어요/EF !/SF !/SF,898
14147,작년/NNG 가장/MAG 좋/VA 았/EP 던/ETM 재/XPN 개봉/NNG 영화/NNG 는/JX ?/SF,2032
14148,[/SS 고/NNG 스트/NNP 스토리/NNG ]/SS 뱃지/NNG 당첨/NNG ./SF ./SE !/SF,2869
14149,극장/NNG 에서/JKB 가장/MAG 많이/MAG 보/VV ㄴ/ETM 영화/NNG 가/JKS 무엇/NP 이/VCP ㄴ가요/EF ?/SF ?/SF,950
14150,[/SS 고/NNG 스트/NNP 스토리/NNG ]/SS 주말/NNG 압/NNP 구/NNG 정/NNP 취소표/NNG 진짜/NNG 안/MAG 나오/VV 네요/EC ㅠ/NNG,807
14151,'/SS 1987/SN '/SS 음악/NNG 관련/NNG 질문/NNG ./SF,690
14152,넷플릭스/NNP 에/JKB 굿/NNG 타/VV 임/NNG 이/JKS 올라오/VV 았/EP 습니다/EC,2223
14153,한국/NNP 영화/NNG 역대/NNG 흥행/NNG Top/SL 10/SN,2242
14154,1987/SN 를/JKO 꼭/MAG 보/VV 아야/EC 하/VX 는/ETM 사람/NNG 들/XSN !/SF !/SF !/SF,725
14155,네/IC 이버/NNP 영화/NNG 선물/NNG 새/MM 영화/NNG 가/JKS 올라오/VV 았/EP 네요/EF ./SF,1530
14156,코/NNP 코/NNG 용아맥/NNG 으로/JKB 2/SN 차/NNB 오/VV 았/EP 습니다/EC ~~/SO,448
14157,코/NNP 코/NNG 보/VV 고/NNG 오/VV 았/EP 어요/EF !/SF,371
14158,포스터/NNG 만/JX 보/VV 아도/EC 영화/NNG 다/MAG 보/VV ㄴ/ETM 느낌/NNG ./SP jpg/SL,1126
14159,코/NNP 코/NNG 4/SN DX/SL 보/VV 러/EC 오/VX 았/EP 는데/EF ./SE ./SF,994
14160,영화/NNG '/SS 1987/SN '/SS 현장/NNG 비하인드/NNG 영상/NNG 공개/NNG,648
14161,요즘/NNG 발견/NNG 하/XSV ㄴ/ETM 영화/NNG 패러디/NNG 들/XSN,403
14162,라이브톡/NNP 영화/NNG 상영/NNG 전/NNG 에/JKB 도/JX 혹시/MAG 광고/NNG 타임/NNG 이/JKS 있/VV 나요/EF ?/SF,593
14163,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 은/JX 성공/NNG 하/XSV 시/EP ㄴ/ETM 분/NNB 이/JKS 별로/MAG 없/VA 나/EC 보/VX 아요/EF ?/SF,899
14164,CGV/SL 용산/NNP 15/SN 관/NNB 에/JKB 1987/SN 8/SN 회/NNB 차/NNB 오/VV 았/EP 습니다/EF ./SF,1386
14165,저/NP ㄴ/JX 이것/NP 만/JX 잘/MAG 하/XSV 면/EC 되/VV ㅂ니다/EC,891
14166,'/SS 1987/SN '/SS 은/JX 천/NR 만/JX 힘들/VA 겠/EP 죠/EF ?/SF,3086
14167,용아맥/NNG 인피니티워/NNG 는/JX 3/SN D/SL 이/VCP ㄹ까요/EF ?/SF,1019
14168,이번/NNG vip/SL 카드/NNG 들/XSN 은/JX 좀/MAG 잘/MAG 만들/VV 어/EC 주/VX 었/EP 음/ETN 좋/VA 겠/EP 어요/EC,1050
14169,메박/NNG 2/SN 번/NNB 다/MAG 성공/NNG !/SF,585
14170,8/SN 분/NNB 남/VV 았/EP 습니다/EC,263
14171,혹시/MAG 어제/NNG 오늘/NNG IMAX/SL 경품/NNG 받/VV 으시/EP ㄴ/ETM 분/NNB 계/VV 신/NNG 가요/EF !/SF,1063
14172,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 간단/NNG 후기/NNG !/SF !/SF,920
14173,[/SS 블/NNG 랙/NNP 팬서/NNG ]/SS 부산/NNP 특별/NNG 포스터/NNG,4645
14174,1/SN 년/NNB 전/NNG 익무/NNG 에서/JKB 가장/MAG 화제/NNG 가/JKC 되/VV ㄴ/ETM 영화/NNG,1434
14175,./SF,1486
14176,[/SS 베놈/NNG ]/SS 첫/MM 공식/NNG 스틸/NNG 공개/NNG,2663
14177,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 간단/NNG 리뷰/NNG,601
14178,cgv/SL vip/SL 아/NNP 디/NNG 를/JKO 두/MM 개/NNB 로/JKB 만들/VV 니/EC 정말/MAG 좋/VA 네요/EC,2694
14179,아이/NNG 맥/NNP 스/NNG 보/VV 시/EP 는/ETM 분/NNB 들/XSN 저/NP 의/JKG 돈/NNG 주/VV 고/EC 보/VX 시/EP 나요/EF ?/SF,1633
14180,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 보러/VV 오/VX 았/EP 어요/EC,275
14181,CGV/SL 용산/NNP 이벤트/NNG 하/XSV 네요/EF ./SF,3621
14182,코/NNP 코/NNG 4/SN DX/SL 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,991
14183,'/SS 코/NNP 코/NNG '/SS 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,535
14184,다음/NNG 시사회/NNG 예고/NNG .../SE,1929
14185,나누/VV ㅁ/ETN 이/JKS 잘/MAG 안/MAG 되/XSV 어서/EC 광고/NNG 하/VV ㅂ니다/EF ./SF,732
14186,2018/SN 년/NNB 첫/MM 영화/NNG 로/JKB .../SE,570
14187,[/SS 두/MM 개/NNB 의/JKG 사랑/NNG ]/SS 3/SN 주/NNB 차/NNB 상영관/NNG 안내/NNG,405
14188,"오늘/NNG 저/NP 도/JX 위대/XR 하/XSA ㄴ/ETM 쇼맨/NNG 4/SN ,/SP 5/SN 차/NNB 관람/NNG 하/XSV 러/EC 오/VV 았/EP 습니다/EC",381
14189,신과/NNG 함께/MAG 이번/NNG 에/JKB ㄴ/JX 5/SN 천/NR 원/NNB 관람/NNG 권/XSN ?/SF,936
14190,다음/NNG 주/NNG 영국/NNP 남자/NNG 를/JKO 꼭/MAG 보/VV 아야/EC 하/VX 는/ETM 이유/NNG !/SF !/SF !/SF !/SF,1003
14191,두/MM 개/NNB 의/JKG 사랑/NNG 감상/NNG (/SS 약스포/NNG )/SS,925
14192,코/NNP 코/NNG 감상/NNG (/SS 노스포/NNP )/SS,657
14193,오늘/NNG 11/SN 번/NNB 가/JKS 영화/NNG 표/NNG 할인/NNG 이/VCP ㅂ니다/EF ./SF,2633
14194,생각/NNG 하/XSV 지/EC 도/JX 않/VX 았/EP 던/ETM 영화/NNG 가/JKS 아이맥스/NNG 개봉/NNG 하/XSV 네요/EC,5045
14195,'/SS 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG '/SS 롯데시네마/NNP 1/SN +/SW 1/SN 열리/VV 었/EP 어요/EF ./SF,631
14196,[/SS 데드풀/NNP 2/SN ]/SS 일본/NNP 특별/NNG 포스터/NNG,993
14197,코/NNP 코/NNG 관객수/NNG 어느/MM 정도/NNG 예상/NNG 하/XSV 시/EP 나요/EF ?/SF ?/SF,1010
14198,현재/MAG 예매/NNG 율/XSN 은/JX 역시/MAG ~/SO,1149
14199,메가박스/NNG 선착순/NNG 관람/NNG 권/XSN 다/NNG 들/XSN 받/VV 으시/EP 었/EP 나요/EF ?/SF,2504
14200,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 후기/NNG,661
14201,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 후기/NNG,729
14202,저/NP 는/JX 아직/MAG 도/JX 안/MAG 들어오/VV 았/EP 습니다/EF ../SE,765
14203,코/NNP 코/NNG ./SF ./SE 잘/MAG 모르/VV 겠/EP 어요/EC,669
14204,이/MM 영화/NNG 는/JX 극장/NNG 개봉/NNG 힘들/VA 겠/EP 죠/EF ?/SF,968
14205,하/VV 였/EP 으면/EC 하/VV 는/ETM 기획전/NNG 이/JKS 있/VV 나요/EF ?/SF,823
14206,메박/NNG 관람/NNG 권/XSN 들어오/VV 았/EP 네요/EC,960
14207,라이브톡/NNP 이제/MAG 할인/NNG 안/MAG 되/XSV 나요/EF ?/SF,993
14208,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 보/VV 러/EC 오/VX 았/EP 네요/EF !/SF,374
14209,[/SS 메가박스/NNG 코엑스/NNP ]/SS 이번/NNG 주말/NNG 위대/XR 하/XSA ㄴ/ETM 쇼맨/NNG MX/SL 관/NNG 상영/NNG 일정/NNG,744
14210,./SF,751
14211,[/SS 세/MM 번/NNB 째/XSN 살인/NNG ]/SS 상영/NNG 관/NNP 안내/NNG,461
14212,[/SS 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG ]/SS 시사회/NNG 당첨/NNG 되/VV 었/EP 네요/EF ./SF,569
14213,[/SS 그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG ]/SS 선착순/NNG 시사회/NNG 당첨/NNG 되/XSV ㄴ/ETM 것/NNB 이/VCP ㄹ까요/EF ?/SF,628
14214,메박/NNG 선착순/NNG 참여/NNG 되/XSV 었/EP 습니다/EC 뜨/VV 면/EC 성공/NNG 이/VCP ㄴ가요/EF ?/SF ?/SF,338
14215,예매/NNG 권/XSN 이벤트/NNG 모르/VV 았/EP 는데/EC 감사/NNG 하/XSV ㅂ니다/EC,308
14216,이/MM 시사회/NNG 보신/NNG 분/NNB 중/NNB 에/JKB 끝/NNG 까지/JX 다/MAG 보/VV 시/EP ㄴ/ETM 분/NNG 계/VV 신/NNG 가요/EF ?/SF,471
14217,1987/SN ]/SS 개봉/NNG 3/SN 주/NNG 차/NNB 무대인사/NNG 일정/NNG,997
14218,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG -/SS 무대인사/NNG 없/VA 는/ETM 듯/NNB 이/VCP 요/EC,1178
14219,그것/NP 만/JX 이/JKS 나/NP 의/JKG 세상/NNG 당첨/NNG 이/VCP 네요/EC ㅋㅋ/NNG,603
